date,state,fips,cases,deaths
2020-12-23,New Jersey,34,4809,140
2020-12-24,New Jersey,34,4704,78
2020-12-25,New Jersey,34,5060,51
2020-12-26,New Jersey,34,3999,18
2020-12-27,New Jersey,34,2320,17
2020-12-28,New Jersey,34,2744,21
2020-12-29,New Jersey,34,3657,126
2020-12-30,New Jersey,34,4718,175
2020-12-31,New Jersey,34,5096,90
2021-01-01,New Jersey,34,5501,118
2021-01-02,New Jersey,34,5511,27
2021-01-03,New Jersey,34,3670,21
2021-01-04,New Jersey,34,51092,36
2021-01-05,New Jersey,34,6264,138
2021-01-06,New Jersey,34,5852,141
2021-01-07,New Jersey,34,7479,123
2021-01-08,New Jersey,34,7021,110
2021-01-09,New Jersey,34,7411,98
2021-01-10,New Jersey,34,5646,32
2021-01-11,New Jersey,34,5337,46
2021-01-12,New Jersey,34,4586,107
2021-01-13,New Jersey,34,7878,127
2021-01-14,New Jersey,34,7092,87
2021-01-15,New Jersey,34,6365,67
2021-01-16,New Jersey,34,5999,94
2021-01-17,New Jersey,34,5136,25
2021-01-18,New Jersey,34,3853,19
2021-01-19,New Jersey,34,4627,54
2021-01-20,New Jersey,34,5439,155
2021-01-21,New Jersey,34,5048,93
2021-01-22,New Jersey,34,4200,115
2021-01-23,New Jersey,34,7148,59
2021-01-24,New Jersey,34,5272,17
2021-01-25,New Jersey,34,4143,21
2021-01-26,New Jersey,34,4776,133
2021-01-27,New Jersey,34,4810,129
2021-01-28,New Jersey,34,4746,67
2021-01-29,New Jersey,34,5986,82
2021-01-30,New Jersey,34,5274,72
2021-01-31,New Jersey,34,4288,29
2021-02-01,New Jersey,34,3515,29
2021-02-02,New Jersey,34,3150,71
2021-02-03,New Jersey,34,2311,109
2021-02-04,New Jersey,34,3289,100
2021-02-05,New Jersey,34,4228,93
2021-02-06,New Jersey,34,4510,78
2021-02-07,New Jersey,34,4332,25
2021-02-08,New Jersey,34,2561,22
2021-02-09,New Jersey,34,3577,92
2021-02-10,New Jersey,34,4370,88
2021-02-11,New Jersey,34,3656,138
2021-02-12,New Jersey,34,3732,64
2021-02-13,New Jersey,34,3757,47
2021-02-14,New Jersey,34,2168,14
2021-02-15,New Jersey,34,1445,12
2021-02-16,New Jersey,34,3633,31
2021-02-17,New Jersey,34,4109,92
2021-02-18,New Jersey,34,3276,132
2021-02-19,New Jersey,34,3046,63
2021-02-20,New Jersey,34,2878,50
2021-02-21,New Jersey,34,2031,24
2021-02-22,New Jersey,34,2704,16
2021-02-23,New Jersey,34,3158,104
2021-02-24,New Jersey,34,3118,57
2021-02-25,New Jersey,34,3575,70
2021-02-26,New Jersey,34,3869,87
2021-02-27,New Jersey,34,4135,46
2021-02-28,New Jersey,34,2390,14
2021-03-01,New Jersey,34,3142,21
2021-03-02,New Jersey,34,3289,48
2021-03-03,New Jersey,34,3691,62
2021-03-04,New Jersey,34,3193,108
2021-03-05,New Jersey,34,3698,30
2021-03-06,New Jersey,34,3722,36
2021-03-07,New Jersey,34,2520,17
2021-03-08,New Jersey,34,2307,16
2021-03-09,New Jersey,34,4126,45
2021-03-10,New Jersey,34,3775,56
2021-03-11,New Jersey,34,3814,46
2021-03-12,New Jersey,34,4216,117
2021-03-13,New Jersey,34,3867,34
2021-03-14,New Jersey,34,3310,15
2021-03-15,New Jersey,34,2822,22
2021-03-16,New Jersey,34,3717,41
2021-03-17,New Jersey,34,4312,38
2021-03-18,New Jersey,34,4472,72
2021-03-19,New Jersey,34,4392,27
2021-03-20,New Jersey,34,4909,31
2021-03-21,New Jersey,34,3238,40
2021-03-22,New Jersey,34,3151,7
2021-03-23,New Jersey,34,4803,61
2021-03-24,New Jersey,34,4096,51
2021-03-25,New Jersey,34,3944,37
2021-03-26,New Jersey,34,5599,28
2021-03-27,New Jersey,34,4666,24
2021-03-28,New Jersey,34,4505,7
2021-03-29,New Jersey,34,3621,15
2021-03-30,New Jersey,34,4873,82
2021-03-31,New Jersey,34,3668,42
2021-04-01,New Jersey,34,5608,63
2021-04-02,New Jersey,34,4529,24
2021-04-03,New Jersey,34,4445,17
2021-04-04,New Jersey,34,3801,5
2021-04-05,New Jersey,34,2831,12
2021-04-06,New Jersey,34,3712,51
2021-04-07,New Jersey,34,4241,44
2021-04-08,New Jersey,34,4332,39
2021-04-09,New Jersey,34,4193,43
2021-04-10,New Jersey,34,3599,33
2021-04-11,New Jersey,34,3387,11
2021-04-12,New Jersey,34,2476,26
2021-04-13,New Jersey,34,3954,49
2021-04-14,New Jersey,34,3563,42
2021-04-15,New Jersey,34,3918,47
2021-04-16,New Jersey,34,4381,60
2021-04-17,New Jersey,34,3922,40
2021-04-18,New Jersey,34,3149,9
2021-04-19,New Jersey,34,2183,18
2021-04-20,New Jersey,34,2839,45
2021-04-21,New Jersey,34,3475,46
2021-04-22,New Jersey,34,3230,30
2021-04-23,New Jersey,34,2834,46
2021-04-24,New Jersey,34,2783,39
2021-04-25,New Jersey,34,1694,13
2021-04-26,New Jersey,34,-9005,19
2021-04-27,New Jersey,34,2124,61
2021-04-28,New Jersey,34,2111,35
2021-04-29,New Jersey,34,2244,34
2021-04-30,New Jersey,34,1857,25
2021-05-01,New Jersey,34,1589,34
2021-05-02,New Jersey,34,1198,12
2021-05-03,New Jersey,34,983,16
2021-05-04,New Jersey,34,1004,42
2021-05-05,New Jersey,34,2529,34
2021-05-06,New Jersey,34,1413,48
2021-05-07,New Jersey,34,967,29
2021-05-08,New Jersey,34,650,22
2021-05-09,New Jersey,34,339,10
2021-05-10,New Jersey,34,152,8
2021-05-11,New Jersey,34,561,31
2021-05-12,New Jersey,34,486,33
2021-05-13,New Jersey,34,428,32
2021-05-14,New Jersey,34,323,26
2021-05-15,New Jersey,34,646,21
2021-05-16,New Jersey,34,269,9
2021-05-17,New Jersey,34,348,13
2021-05-18,New Jersey,34,645,24
2021-05-19,New Jersey,34,444,20
2021-05-20,New Jersey,34,561,23
2021-05-21,New Jersey,34,652,18
2021-05-22,New Jersey,34,378,13
2021-05-23,New Jersey,34,301,7
2021-05-24,New Jersey,34,102,9
2021-05-25,New Jersey,34,389,24
2021-05-26,New Jersey,34,395,25
2021-05-27,New Jersey,34,394,36
2021-05-28,New Jersey,34,266,12
2021-05-29,New Jersey,34,255,16
2021-05-30,New Jersey,34,246,6
2021-05-31,New Jersey,34,197,5
2021-06-01,New Jersey,34,158,7
2021-06-02,New Jersey,34,273,20
2021-06-03,New Jersey,34,281,14
2021-06-04,New Jersey,34,293,12
2021-06-05,New Jersey,34,358,8
2021-06-06,New Jersey,34,209,6
2021-06-07,New Jersey,34,208,6
2021-06-08,New Jersey,34,195,10
2021-06-09,New Jersey,34,184,14
2021-06-10,New Jersey,34,342,13
2021-06-11,New Jersey,34,274,2
2021-06-12,New Jersey,34,249,3
2021-06-13,New Jersey,34,207,3
2021-06-14,New Jersey,34,231,4
2021-06-15,New Jersey,34,249,11
2021-06-16,New Jersey,34,283,7
2021-06-17,New Jersey,34,238,12
2021-06-18,New Jersey,34,266,4
2021-06-19,New Jersey,34,208,4
2021-06-20,New Jersey,34,144,2
2021-06-21,New Jersey,34,141,3
2021-06-22,New Jersey,34,231,15
2021-06-23,New Jersey,34,268,11
2021-06-24,New Jersey,34,272,14
2021-06-25,New Jersey,34,349,11
2021-06-26,New Jersey,34,237,6
2021-06-27,New Jersey,34,150,3
2021-06-28,New Jersey,34,147,1
2021-06-29,New Jersey,34,223,6
2021-06-30,New Jersey,34,195,8
2021-07-01,New Jersey,34,218,11
2021-07-02,New Jersey,34,310,5
2021-07-03,New Jersey,34,190,5
2021-07-04,New Jersey,34,112,0
2021-07-05,New Jersey,34,86,4
2021-07-06,New Jersey,34,154,0
2021-07-07,New Jersey,34,283,13
2021-07-08,New Jersey,34,331,3
2021-07-09,New Jersey,34,398,3
2021-07-10,New Jersey,34,311,5
2021-07-11,New Jersey,34,283,4
2021-07-12,New Jersey,34,215,4
2021-07-13,New Jersey,34,363,8
2021-07-14,New Jersey,34,365,3
2021-07-15,New Jersey,34,446,9
2021-07-16,New Jersey,34,494,2
2021-07-17,New Jersey,34,549,5
2021-07-18,New Jersey,34,428,3
2021-07-19,New Jersey,34,312,6
2021-07-20,New Jersey,34,658,12
2021-07-21,New Jersey,34,699,5
2021-07-22,New Jersey,34,746,2
2021-07-23,New Jersey,34,909,4
2021-07-24,New Jersey,34,861,5
2021-07-25,New Jersey,34,596,2
2021-07-26,New Jersey,34,521,4
2021-07-27,New Jersey,34,794,7
2021-07-28,New Jersey,34,948,3
2021-07-29,New Jersey,34,1077,1
2021-07-30,New Jersey,34,1119,5
2021-07-31,New Jersey,34,1182,7
2021-08-01,New Jersey,34,928,5
2021-08-02,New Jersey,34,878,-1
2021-08-03,New Jersey,34,1313,8
2021-08-04,New Jersey,34,1230,11
2021-08-05,New Jersey,34,1466,4
2021-08-06,New Jersey,34,1346,7
2021-08-07,New Jersey,34,1539,9
2021-08-08,New Jersey,34,1169,5
2021-08-09,New Jersey,34,861,0
2021-08-10,New Jersey,34,1629,9
2021-08-11,New Jersey,34,1686,6
2021-08-12,New Jersey,34,1854,7
2021-08-13,New Jersey,34,1844,9
2021-08-14,New Jersey,34,2564,11
2021-08-15,New Jersey,34,1274,3
2021-08-16,New Jersey,34,1304,1
2021-08-17,New Jersey,34,1821,19
2021-08-18,New Jersey,34,1677,6
2021-08-19,New Jersey,34,2022,10
2021-08-20,New Jersey,34,2940,8
2021-08-21,New Jersey,34,2158,11
2021-08-22,New Jersey,34,1450,2
2021-08-23,New Jersey,34,1624,3
2021-08-24,New Jersey,34,1857,20
2021-08-25,New Jersey,34,2113,21
2021-08-26,New Jersey,34,2054,11
2021-08-27,New Jersey,34,2592,19
2021-08-28,New Jersey,34,1934,18
2021-08-29,New Jersey,34,1850,5
2021-08-30,New Jersey,34,1508,15
2021-08-31,New Jersey,34,2128,18
2021-09-01,New Jersey,34,2283,20
2021-09-02,New Jersey,34,2542,17
2021-09-03,New Jersey,34,1735,10
2021-09-04,New Jersey,34,2248,13
2021-09-05,New Jersey,34,1714,6
2021-09-06,New Jersey,34,1951,4
2021-09-07,New Jersey,34,354,26
2021-09-08,New Jersey,34,3498,29
2021-09-09,New Jersey,34,2210,17
2021-09-10,New Jersey,34,2664,15
2021-09-11,New Jersey,34,2494,15
2021-09-12,New Jersey,34,1847,4
2021-09-13,New Jersey,34,1545,21
2021-09-14,New Jersey,34,2038,22
2021-09-15,New Jersey,34,2275,21
2021-09-16,New Jersey,34,2958,26
2021-09-17,New Jersey,34,2374,17
2021-09-18,New Jersey,34,2623,17
2021-09-19,New Jersey,34,1909,8
2021-09-20,New Jersey,34,1623,12
2021-09-21,New Jersey,34,2165,38
2021-09-22,New Jersey,34,2351,24
2021-09-23,New Jersey,34,2252,24
2021-09-24,New Jersey,34,2236,19
2021-09-25,New Jersey,34,2234,16
2021-09-26,New Jersey,34,1110,5
2021-09-27,New Jersey,34,1159,18
2021-09-28,New Jersey,34,1888,34
2021-09-29,New Jersey,34,1997,20
2021-09-30,New Jersey,34,2327,27
2021-10-01,New Jersey,34,1673,16
2021-10-02,New Jersey,34,1935,22
2021-10-03,New Jersey,34,1454,7
2021-10-04,New Jersey,34,1246,16
2021-10-05,New Jersey,34,1648,37
2021-10-06,New Jersey,34,1852,17
2021-10-07,New Jersey,34,2065,9
2021-10-08,New Jersey,34,1869,19
2021-10-09,New Jersey,34,1828,20
2021-10-10,New Jersey,34,1433,7
2021-10-11,New Jersey,34,954,6
2021-10-12,New Jersey,34,1642,21
2021-10-13,New Jersey,34,1746,29
2021-10-14,New Jersey,34,1638,20
2021-10-15,New Jersey,34,1383,19
2021-10-16,New Jersey,34,1452,28
2021-10-17,New Jersey,34,896,5
2021-10-18,New Jersey,34,767,12
2021-10-19,New Jersey,34,1238,31
2021-10-20,New Jersey,34,1106,15
2021-10-21,New Jersey,34,1468,22
2021-10-22,New Jersey,34,1706,23
2021-10-23,New Jersey,34,1140,20
2021-10-24,New Jersey,34,787,3
2021-10-25,New Jersey,34,943,12
2021-10-26,New Jersey,34,1473,33
2021-10-27,New Jersey,34,1289,33
2021-10-28,New Jersey,34,1965,20
2021-10-29,New Jersey,34,1306,12
2021-10-30,New Jersey,34,1230,11
2021-10-31,New Jersey,34,1215,0
2021-11-01,New Jersey,34,821,8
2021-11-02,New Jersey,34,1215,24
2021-11-03,New Jersey,34,1298,7
2021-11-04,New Jersey,34,1504,0
2021-11-05,New Jersey,34,1385,51
2021-11-06,New Jersey,34,1403,18
2021-11-07,New Jersey,34,926,5
2021-11-08,New Jersey,34,852,7
2021-11-09,New Jersey,34,1464,27
2021-11-10,New Jersey,34,1638,15
2021-11-11,New Jersey,34,1823,12
2021-11-12,New Jersey,34,1821,6
2021-11-13,New Jersey,34,1638,17
2021-11-14,New Jersey,34,1701,3
2021-11-15,New Jersey,34,1362,5
2021-11-16,New Jersey,34,1739,23
2021-11-17,New Jersey,34,1948,20
2021-11-18,New Jersey,34,2473,10
2021-11-19,New Jersey,34,2239,13
2021-11-20,New Jersey,34,2199,7
2021-11-21,New Jersey,34,1602,4
2021-11-22,New Jersey,34,1543,11
2021-11-23,New Jersey,34,2640,30
2021-11-24,New Jersey,34,2208,12
2021-11-25,New Jersey,34,2851,16
2021-11-26,New Jersey,34,2144,3
2021-11-27,New Jersey,34,1990,9
2021-11-28,New Jersey,34,1869,4
2021-11-29,New Jersey,34,2241,9
2021-11-30,New Jersey,34,3251,42
2021-12-01,New Jersey,34,3188,19
2021-12-02,New Jersey,34,4462,11
2021-12-03,New Jersey,34,4463,14
2021-12-04,New Jersey,34,4414,18
2021-12-05,New Jersey,34,3496,5
2021-12-06,New Jersey,34,2989,8
2021-12-07,New Jersey,34,3950,29
2021-12-08,New Jersey,34,4258,24
2021-12-09,New Jersey,34,5617,8
2021-12-10,New Jersey,34,5463,17
2021-12-11,New Jersey,34,4596,25
2021-12-12,New Jersey,34,3842,8
2021-12-13,New Jersey,34,3279,13
2021-12-14,New Jersey,34,4397,24
2021-12-15,New Jersey,34,4989,30
2021-12-16,New Jersey,34,7223,16
2021-12-17,New Jersey,34,7397,16
2021-12-18,New Jersey,34,7644,33
2021-12-19,New Jersey,34,7345,6
2021-12-20,New Jersey,34,7095,16
2021-12-21,New Jersey,34,8494,32
2021-12-22,New Jersey,34,11906,28
2021-12-23,New Jersey,34,18122,32
2021-12-24,New Jersey,34,18941,26
2021-12-25,New Jersey,34,19481,6
2021-12-26,New Jersey,34,14159,7
2021-12-27,New Jersey,34,9732,8
2021-12-28,New Jersey,34,15234,48
2020-03-11,New Mexico,35,4,0
2020-03-12,New Mexico,35,2,0
2020-03-13,New Mexico,35,4,0
2020-03-14,New Mexico,35,3,0
2020-03-15,New Mexico,35,4,0
2020-03-16,New Mexico,35,4,0
2020-03-17,New Mexico,35,2,0
2020-03-18,New Mexico,35,5,0
2020-03-19,New Mexico,35,7,0
2020-03-20,New Mexico,35,8,0
2020-03-21,New Mexico,35,14,0
2020-03-22,New Mexico,35,8,0
2020-03-23,New Mexico,35,18,0
2020-03-24,New Mexico,35,17,0
2020-03-25,New Mexico,35,13,1
2020-03-26,New Mexico,35,23,0
2020-03-27,New Mexico,35,55,0
2020-03-28,New Mexico,35,19,1
2020-03-29,New Mexico,35,27,0
2020-03-30,New Mexico,35,45,2
2020-03-31,New Mexico,35,33,1
2020-04-01,New Mexico,35,48,1
2020-04-02,New Mexico,35,40,1
2020-04-03,New Mexico,35,92,3
2020-04-04,New Mexico,35,49,1
2020-04-05,New Mexico,35,80,1
2020-04-06,New Mexico,35,62,0
2020-04-07,New Mexico,35,108,1
2020-04-08,New Mexico,35,71,3
2020-04-09,New Mexico,35,124,1
2020-04-10,New Mexico,35,101,2
2020-04-11,New Mexico,35,84,1
2020-04-12,New Mexico,35,71,6
2020-04-13,New Mexico,35,100,5
2020-04-14,New Mexico,35,62,5
2020-04-15,New Mexico,35,77,0
2020-04-16,New Mexico,35,113,8
2020-04-17,New Mexico,35,114,7
2020-04-18,New Mexico,35,87,2
2020-04-19,New Mexico,35,47,2
2020-04-20,New Mexico,35,126,3
2020-04-21,New Mexico,35,101,7
2020-04-22,New Mexico,35,138,6
2020-04-23,New Mexico,35,169,7
2020-04-24,New Mexico,35,145,6
2020-04-25,New Mexico,35,138,9
2020-04-26,New Mexico,35,66,6
2020-04-27,New Mexico,35,97,5
2020-04-28,New Mexico,35,150,6
2020-04-29,New Mexico,35,238,2
2020-04-30,New Mexico,35,198,11
2020-05-01,New Mexico,35,102,8
2020-05-02,New Mexico,35,219,8
2020-05-03,New Mexico,35,118,12
2020-05-04,New Mexico,35,180,5
2020-05-05,New Mexico,35,107,6
2020-05-06,New Mexico,35,153,7
2020-05-07,New Mexico,35,202,3
2020-05-08,New Mexico,35,181,9
2020-05-09,New Mexico,35,105,10
2020-05-10,New Mexico,35,85,9
2020-05-11,New Mexico,35,206,8
2020-05-12,New Mexico,35,143,11
2020-05-13,New Mexico,35,152,12
2020-05-14,New Mexico,35,139,11
2020-05-15,New Mexico,35,159,11
2020-05-16,New Mexico,35,185,6
2020-05-17,New Mexico,35,91,6
2020-05-18,New Mexico,35,158,5
2020-05-19,New Mexico,35,96,6
2020-05-20,New Mexico,35,146,7
2020-05-21,New Mexico,35,134,11
2020-05-22,New Mexico,35,153,8
2020-05-23,New Mexico,35,170,6
2020-05-24,New Mexico,35,148,9
2020-05-25,New Mexico,35,83,3
2020-05-26,New Mexico,35,104,5
2020-05-27,New Mexico,35,122,4
2020-05-28,New Mexico,35,112,6
2020-05-29,New Mexico,35,129,9
2020-05-30,New Mexico,35,131,7
2020-05-31,New Mexico,35,65,5
2020-06-01,New Mexico,35,111,6
2020-06-02,New Mexico,35,224,5
2020-06-03,New Mexico,35,116,8
2020-06-04,New Mexico,35,213,8
2020-06-05,New Mexico,35,319,4
2020-06-06,New Mexico,35,128,5
2020-06-07,New Mexico,35,140,4
2020-06-08,New Mexico,35,122,4
2020-06-09,New Mexico,35,43,4
2020-06-10,New Mexico,35,145,6
2020-06-11,New Mexico,35,118,11
2020-06-12,New Mexico,35,158,5
2020-06-13,New Mexico,35,95,5
2020-06-14,New Mexico,35,102,4
2020-06-15,New Mexico,35,122,5
2020-06-16,New Mexico,35,88,7
2020-06-17,New Mexico,35,132,5
2020-06-18,New Mexico,35,88,4
2020-06-19,New Mexico,35,107,8
2020-06-20,New Mexico,35,170,2
2020-06-21,New Mexico,35,135,3
2020-06-22,New Mexico,35,129,0
2020-06-23,New Mexico,35,144,7
2020-06-24,New Mexico,35,152,4
2020-06-25,New Mexico,35,202,5
2020-06-26,New Mexico,35,216,4
2020-06-27,New Mexico,35,211,2
2020-06-28,New Mexico,35,190,1
2020-06-29,New Mexico,35,173,1
2020-06-30,New Mexico,35,165,4
2020-07-01,New Mexico,35,129,3
2020-07-02,New Mexico,35,244,3
2020-07-03,New Mexico,35,256,8
2020-07-04,New Mexico,35,287,2
2020-07-05,New Mexico,35,193,0
2020-07-06,New Mexico,35,251,2
2020-07-07,New Mexico,35,220,4
2020-07-08,New Mexico,35,290,8
2020-07-09,New Mexico,35,234,6
2020-07-10,New Mexico,35,298,6
2020-07-11,New Mexico,35,224,4
2020-07-12,New Mexico,35,255,2
2020-07-13,New Mexico,35,263,3
2020-07-14,New Mexico,35,223,3
2020-07-15,New Mexico,35,327,6
2020-07-16,New Mexico,35,297,5
2020-07-17,New Mexico,35,318,3
2020-07-18,New Mexico,35,280,4
2020-07-19,New Mexico,35,235,2
2020-07-20,New Mexico,35,244,7
2020-07-21,New Mexico,35,302,10
2020-07-22,New Mexico,35,311,3
2020-07-23,New Mexico,35,335,5
2020-07-24,New Mexico,35,312,5
2020-07-25,New Mexico,35,313,6
2020-07-26,New Mexico,35,265,7
2020-07-27,New Mexico,35,449,5
2020-07-28,New Mexico,35,289,7
2020-07-29,New Mexico,35,345,6
2020-07-30,New Mexico,35,252,3
2020-07-31,New Mexico,35,212,7
2020-08-01,New Mexico,35,196,9
2020-08-02,New Mexico,35,220,3
2020-08-03,New Mexico,35,114,1
2020-08-04,New Mexico,35,210,3
2020-08-05,New Mexico,35,226,9
2020-08-06,New Mexico,35,207,2
2020-08-07,New Mexico,35,192,6
2020-08-08,New Mexico,35,150,6
2020-08-09,New Mexico,35,200,4
2020-08-10,New Mexico,35,129,5
2020-08-11,New Mexico,35,199,3
2020-08-12,New Mexico,35,173,2
2020-08-13,New Mexico,35,171,2
2020-08-14,New Mexico,35,173,6
2020-08-15,New Mexico,35,142,8
2020-08-16,New Mexico,35,106,3
2020-08-17,New Mexico,35,92,4
2020-08-18,New Mexico,35,79,5
2020-08-19,New Mexico,35,170,6
2020-08-20,New Mexico,35,202,5
2020-08-21,New Mexico,35,144,5
2020-08-22,New Mexico,35,207,4
2020-08-23,New Mexico,35,94,2
2020-08-24,New Mexico,35,73,2
2020-08-25,New Mexico,35,66,3
2020-08-26,New Mexico,35,197,5
2020-08-27,New Mexico,35,188,9
2020-08-28,New Mexico,35,122,3
2020-08-29,New Mexico,35,136,2
2020-08-30,New Mexico,35,105,1
2020-08-31,New Mexico,35,69,9
2020-09-01,New Mexico,35,108,8
2020-09-02,New Mexico,35,152,3
2020-09-03,New Mexico,35,200,1
2020-09-04,New Mexico,35,90,3
2020-09-05,New Mexico,35,146,6
2020-09-06,New Mexico,35,59,3
2020-09-07,New Mexico,35,37,4
2020-09-08,New Mexico,35,37,0
2020-09-09,New Mexico,35,87,6
2020-09-10,New Mexico,35,161,3
2020-09-11,New Mexico,35,134,2
2020-09-12,New Mexico,35,98,3
2020-09-13,New Mexico,35,100,2
2020-09-14,New Mexico,35,81,0
2020-09-15,New Mexico,35,81,7
2020-09-16,New Mexico,35,118,2
2020-09-17,New Mexico,35,158,4
2020-09-18,New Mexico,35,151,5
2020-09-19,New Mexico,35,162,6
2020-09-20,New Mexico,35,67,2
2020-09-21,New Mexico,35,104,2
2020-09-22,New Mexico,35,107,3
2020-09-23,New Mexico,35,197,3
2020-09-24,New Mexico,35,237,2
2020-09-25,New Mexico,35,263,6
2020-09-26,New Mexico,35,205,5
2020-09-27,New Mexico,35,152,0
2020-09-28,New Mexico,35,141,3
2020-09-29,New Mexico,35,172,2
2020-09-30,New Mexico,35,278,2
2020-10-01,New Mexico,35,226,5
2020-10-02,New Mexico,35,339,5
2020-10-03,New Mexico,35,296,3
2020-10-04,New Mexico,35,181,2
2020-10-05,New Mexico,35,155,2
2020-10-06,New Mexico,35,315,0
2020-10-07,New Mexico,35,425,2
2020-10-08,New Mexico,35,384,3
2020-10-09,New Mexico,35,485,3
2020-10-10,New Mexico,35,481,5
2020-10-11,New Mexico,35,261,4
2020-10-12,New Mexico,35,379,4
2020-10-13,New Mexico,35,351,3
2020-10-14,New Mexico,35,577,3
2020-10-15,New Mexico,35,668,1
2020-10-16,New Mexico,35,812,6
2020-10-17,New Mexico,35,573,1
2020-10-18,New Mexico,35,445,5
2020-10-19,New Mexico,35,514,1
2020-10-20,New Mexico,35,594,7
2020-10-21,New Mexico,35,819,8
2020-10-22,New Mexico,35,662,3
2020-10-23,New Mexico,35,791,7
2020-10-24,New Mexico,35,872,5
2020-10-25,New Mexico,35,823,2
2020-10-26,New Mexico,35,723,9
2020-10-27,New Mexico,35,583,4
2020-10-28,New Mexico,35,657,11
2020-10-29,New Mexico,35,1078,3
2020-10-30,New Mexico,35,1005,13
2020-10-31,New Mexico,35,581,11
2020-11-01,New Mexico,35,742,8
2020-11-02,New Mexico,35,872,10
2020-11-03,New Mexico,35,1136,9
2020-11-04,New Mexico,35,1011,14
2020-11-05,New Mexico,35,859,23
2020-11-06,New Mexico,35,1284,6
2020-11-07,New Mexico,35,1277,16
2020-11-08,New Mexico,35,1210,14
2020-11-09,New Mexico,35,1408,12
2020-11-10,New Mexico,35,1258,14
2020-11-11,New Mexico,35,1487,14
2020-11-12,New Mexico,35,1742,18
2020-11-13,New Mexico,35,1230,22
2020-11-14,New Mexico,35,1165,10
2020-11-15,New Mexico,35,1030,7
2020-11-16,New Mexico,35,1253,21
2020-11-17,New Mexico,35,2105,28
2020-11-18,New Mexico,35,2893,26
2020-11-19,New Mexico,35,3664,12
2020-11-20,New Mexico,35,2982,25
2020-11-21,New Mexico,35,2342,25
2020-11-22,New Mexico,35,2456,33
2020-11-23,New Mexico,35,2252,17
2020-11-24,New Mexico,35,2099,28
2020-11-25,New Mexico,35,1855,21
2020-11-26,New Mexico,35,1694,18
2020-11-27,New Mexico,35,2056,35
2020-11-28,New Mexico,35,2130,23
2020-11-29,New Mexico,35,1435,13
2020-11-30,New Mexico,35,1678,28
2020-12-01,New Mexico,35,2324,21
2020-12-02,New Mexico,35,1544,40
